MovieId;TitleMovieLens;TitleIMDB;Date
3026;Slaughterhouse;Slaughterhouse;1987
3027;Slaughterhouse;s Laughterhouse I I;1988
3028;TamingoftheShrewThe;Tamingofthe Shrew The;1967
3029;Nighthawks;Nighthawks;1981
3030;Yojimbo;Yojimbo;1961
3031;Repossessed;Repossessed;1990
3032;OmegaManThe;Omega Man The;1971
3033;Spaceballs;Spaceballs;1987
3034;RobinHood;Robin Hood;1973
3035;MisterRoberts;Mister Roberts;1955
3036;QuestforFire;Guerredufeu La;1981
3037;LittleBigMan;Little Big Man;1970
3038;FaceintheCrowdA;Faceinthe Crowd A;1957
3039;TradingPlaces;Trading Places;1983
3040;Meatballs;Meatballs;1979
3041;MeatballsPartII;Meatballs Part I I;1984
3042;MeatballsIII;Meatballs I I I Summer Job;1986
3043;Meatballs;Meatballs;1992
3044;DeadAgain;Dead Again;1991
3045;PetersFriends;Peters Friends;1992
3046;IncrediblyTrueAdventureofTwoGirlsinLoveThe;Incredibly True Adventureof Two Girlsin Love The;1995
3047;ExperiencePreferredButNotEssential;Experience Preferred But Not Essential T V;1982
3048;UndertheRainbow;Underthe Rainbow;1981
3049;HowIWontheWar;How I Wonthe War;1967
3050;LightItUp;Light It Up;1999
3051;AnywhereButHere;Anywhere But Here;1999
3052;Dogma;Dogma;1999
3053;MessengerTheStoryofJoanofArcThe;Messenger The Storyof Joanof Arc The;1999
3054;PokmonTheFirstMovie;Pokmon The First Movie;1999
3055;FeliciasJourney;Felicias Journey;1999
3056;Oxygen;Oxygen;1999
3057;WheresMarlowe;Wheres Marlowe;1998
3058;ApeThe;Ape The;1940
3059;BritishIntelligence;British Intelligence;1940
3060;CommitmentsThe;Commitments The;1991
3061;HolidayInn;Holiday Inn;1942
3062;LongestDayThe;Longest Day The;1962
3063;PoisonIvy;Poison Ivy;1992
3064;PoisonIvyNewSeduction;Poison Ivy The New Seduction V;1997
3065;TenBenny;Nothingto Lose;1996
3066;ToraToraTora;Tora Tora Tora;1970
3067;WomenontheVergeofaNervousBreakdown;Mujeresalbordedeunataquedenervios;1988
3068;VerdictThe;Verdict The;1982
3069;EffectofGammaRaysonManintheMoonMarigoldsThe;Effectof Gamma Rayson Maninthe Moon Marigolds The;1972
3070;AdventuresofBuckarooBonzaiAcrossthethDimensionThe;Adventuresof Buckaroo Banzai Acrosstheth Dimension The;1984
3071;StandandDeliver;Standand Deliver;1988
3072;Moonstruck;Moonstruck;1987
3073;SandpiperThe;Sandpiper The;1965
3074;JeremiahJohnson;Jeremiah Johnson;1972
3075;Repulsion;Repulsion;1965
3076;IrmalaDouce;Irmala Douce;1963
3077;Up;Forty Two Up T V;1998
3078;LibertyHeights;Liberty Heights;1999
3079;MansfieldPark;Mansfield Park;1999
3080;GoodbyethCenturyZbogumnadvadesetiotvek;Zbogumnadvadesetiotvek;1998
3081;SleepyHollow;Sleepy Hollow;1999
3082;WorldIsNotEnoughThe;World Is Not Enough The;1999
3083;AllAboutMyMotherTodoSobreMiMadre;Todosobremimadre;1999
3084;HomePage;Home Page;1998
3085;LivingDeadGirlTheLaMorteVivante;Mortevivante La;1982
3086;MarchoftheWoodenSoldiersakaLaurelHardyinToyland;Babesin Toyland;1934
3087;Scrooged;Scrooged;1988
3088;Harvey;Harvey;1950
3089;BicycleThiefTheLadridibiciclette;Ladridibiciclette;1948
3090;Matewan;Matewan;1987
3091;Kagemusha;Kagemusha;1980
3092;Chushingura;Chushingura;1958
3093;McCabeMrsMiller;Mc Cabe Mrs Miller;1971
3094;Maurice;Maurice;1987
3095;GrapesofWrathThe;Grapesof Wrath The;1940
3096;MyManGodfrey;My Man Godfrey;1957
3097;ShopAroundtheCornerThe;Shop Aroundthe Corner The;1940
3098;NaturalThe;Natural The;1984
3099;Shampoo;Shampoo;1975
3100;RiverRunsThroughItA;River Runs Through It A;1992
3101;FatalAttraction;Fatal Attraction;1987
3102;JaggedEdge;Jagged Edge;1985
3103;StanleyIris;Stanley Iris;1990
3104;MidnightRun;Midnight Run;1988
3105;Awakenings;Awakenings;1990
3106;ComeSeetheParadise;Come Seethe Paradise;1990
3107;Backdraft;Backdraft;1991
3108;FisherKingThe;Fisher King The;1991
3109;RiverThe;River The;1984
3110;Country;Country;1984
3111;PlacesintheHeart;Placesinthe Heart;1984
3112;NightMother;Night Mother;1986
3113;EndofDays;Endof Days;1999
3114;ToyStory2;Toy Story2;1999
3115;Flawless;Flawless;1999
3116;MissJulie;Miss Julie;1999
3117;RidewiththeDevil;Ridewiththe Devil I;1999
3118;Tumbleweeds;Tumbleweeds;1999
3119;BayofBloodReazioneacatena;Reazioneacatena;1971
3120;DistinguishedGentlemanThe;Distinguished Gentleman The;1992
3121;HitchHikerThe;Hitch Hiker The;1953
3122;SantaFeTrail;Santa Fe Trail;1940
3123;SpringFeverUSAakaLauderdale;Lauderdale;1989
3124;AgnesBrowne;Agnes Browne;1999
3125;EndoftheAffairThe;Endofthe Affair The;1999
3126;EndoftheAffairThe;Endofthe Affair The;1955
3127;HolySmoke;Holy Smoke;1999
3128;MapoftheWorldA;Mapofthe World A;1999
3129;SweetandLowdown;Sweetand Lowdown;1999
3130;BonfireoftheVanities;Bonfireofthe Vanities The;1990
3131;BroadwayDamage;Broadway Damage;1997
3132;DaddyLongLegs;Daddy Long Legs;1919
3133;GoWest;Go West;1925
3134;GrandIllusionGrandeillusionLa;Grandeillusion La;1937
3135;GreatSantiniThe;Great Santini The;1979
3136;JamesDeanStoryThe;James Dean Story The;1957
3137;SeaWolvesThe;Sea Wolves The;1980
3138;StealingHome;Stealing Home;1988
3139;TarzantheFearless;Tarzanthe Fearless;1933
3140;ThreeAgesThe;Three Ages;1923
3141;TwoJakesThe;Two Jakes The;1990
3142;URattleandHum;U Rattleand Hum;1988
3143;HellinthePacific;Hellinthe Pacific;1968
3144;GlassBottomBoatThe;Glass Bottom Boat The;1966
3145;CradleWillRockThe;Cradle Will Rock;1999
3146;DeuceBigalowMaleGigolo;Deuce Bigalow Male Gigolo;1999
3147;GreenMileThe;Green Mile The;1999
3148;CiderHouseRulesThe;Cider House Rules The;1999
3149;Diamonds;Diamonds;1999
3150;WarZoneThe;War Zone The;1999
3151;BatWhispersThe;Bat Whispers The;1930
3152;LastPictureShowThe;Last Picture Show The;1971
3153;thVoyageofSinbadThe;th Voyageof Sinbad The;1958
3154;BloodontheSun;Bloodonthe Sun;1945
3155;AnnaandtheKing;Annaandthe King;1999
3156;BicentennialMan;Bicentennial Man;1999
3157;StuartLittle;Stuart Little;1999
3158;EmperorandtheAssassinTheJingkeciqinwang;Jingkeciqinwang;1999
3159;Fantasia;Fantasia;1999
3160;Magnolia;Magnolia;1999
3161;Onegin;Onegin;1999
3162;Simpatico;Simpatico;1999
3163;TopsyTurvy;Topsy Turvy;1999
3164;AlleyCatsThe;Alley Cats The;1966
3165;BoilingPoint;Boiling Point I;1993
3166;BrendaStarr;Brenda Starr;1989
3167;CarnalKnowledge;Carnal Knowledge;1971
3168;EasyRider;Easy Rider;1969
3169;FalconandtheSnowmanThe;Falconandthe Snowman The;1985
3170;HiYoSilver;Hi Yo Silver;1940
3171;RoomattheTop;Roomatthe Top;1959
3172;UlyssesUlisse;Ulisse;1955
3173;AnyGivenSunday;Any Given Sunday;1999
3174;ManontheMoon;Manonthe Moon;1999
3175;GalaxyQuest;Galaxy Quest;1999
3176;TalentedMrRipleyThe;Talented Mr Ripley The;1999
3177;NextFriday;Next Friday;2000
3178;HurricaneThe;Hurricane The;1999
3179;AngelasAshes;Angelas Ashes;1999
3180;PlayittotheBone;Play Ittothe Bone;1999
3181;Titus;Titus;1999
3182;MrDeathTheRiseandFallofFredALeuchterJr;Mr Death The Riseand Fallof Fred A Leuchter Jr;1999
3183;ThirdMiracleThe;Third Miracle The;1999
3184;Montana;Montana;1998
3185;SnowFallingonCedars;Snow Fallingon Cedars;1999
3186;GirlInterrupted;Girl Interrupted;1999
3187;Trans;Trans;1998
3188;LifeandTimesofHankGreenbergThe;Lifeand Timesof Hank Greenberg The;1998
3189;MyDogSkip;My Dog Skip;2000
3190;Supernova;Supernova I;2000
3191;QuarryThe;Quarry The;1998
3192;TerroristTheMalli;Malli;1998
3193;Creature;Creature;1999
3194;WayWeWereThe;Way We Were The;1973
3195;TessoftheStormCountry;Tessofthe Storm Country;1922
3196;Stalag;Stalag;1953
3197;PresidioThe;Presidio The;1988
3198;Papillon;Papillon;1973
3199;PalJoey;Pal Joey;1957
3200;LastDetailThe;Last Detail The;1973
3201;FiveEasyPieces;Five Easy Pieces;1970
3202;EvenDwarfsStartedSmallAuchZwergehabenkleinangefangen;Auch Zwergehabenkleinangefangen;1970
3203;DeadCalm;Dead Calm;1989
3204;BoysfromBrazilThe;Boysfrom Brazil The;1978
3205;BlackSundayLaMascheraDelDemonio;Mascheradeldemonio La;1960
3206;AgainstAllOdds;Against All Odds;1984
3207;SnowsofKilimanjaroThe;Snowsof Kilimanjaro The;1952
3208;LoadedWeapon;Loaded Weapon;1993
3209;LovesofCarmenThe;Lovesof Carmen The;1948
3210;FastTimesatRidgemontHigh;Fast Timesat Ridgemont High;1982
3211;CryintheDarkA;Cryinthe Dark A;1988
3212;BorntoWin;Bornto Win;1971
3213;BatmanMaskofthePhantasm;Batman Maskofthe Phantasm;1993
3214;AmericanFlyers;American Flyers;1985
3215;VoyageoftheDamned;Voyageofthe Damned;1976
3216;VampyrosLesbosLasVampiras;Vampyroslesbos;1971
3217;StarIsBornA;Star Is Born A;1937
3218;Poison;Poison;1991
3219;PacificHeights;Pacific Heights;1990
3220;NightTide;Night Tide;1961
3221;DraughtsmansContractThe;Draughtsmans Contract The;1982
3222;Carmen;Carmen;1984
3223;ZedTwoNoughtsA;Zed Two Noughts A;1985
3224;WomanintheDunesSunanoonna;Sunanoonna;1964
3225;DowntoYou;Downto You;2000
3226;HellhoundsonMyTrail;Hellhoundson My Trail The Afterlifeof Robert Johnson V;2000
3227;NotLoveJustFrenzyMsqueamorfrenes;Msqueamorfrenes;1996
3228;WireySpindell;Wirey Spindell;2000
3229;AnotherMansPoison;Another Mans Poison;1952
3230;OdessaFileThe;Odessa File The;1974
3231;SapheadThe;Saphead The;1920
3232;SevenChances;Seven Chances;1925
3233;SmashingTime;Smashing Time;1967
3234;TrainRidetoHollywood;Train Rideto Hollywood;1975
3235;WheretheBuffaloRoam;Wherethe Buffalo Roam;1980
3236;Zachariah;Zachariah;1971
3237;KestrelsEyeFalkensga;Falkensga;1998
3238;EyeoftheBeholder;Eyeofthe Beholder;1999
3239;IsntSheGreat;Isnt She Great;2000
3240;BigTeaseThe;Big Tease The;1999
3241;CupThePhrpa;Phrpa;1999
3242;Santitos;Santitos;1999
3243;EncinoMan;Encino Man;1992
3244;GoodbyeGirlThe;Goodbye Girl The;1977
3245;IAmCubaSoyCubaYaKuba;Soy Cuba Ya Kuba;1964
3246;MalcolmX;Malcolm X;1992
3247;SisterAct;Sister Act;1992
3248;SisterActBackintheHabit;Sister Act Backinthe Habit;1993
3249;HandThatRockstheCradleThe;Hand That Rocksthe Cradle The;1992
3250;Alive;Alive;1993
3251;AgnesofGod;Agnesof God;1985
3252;ScentofaWoman;Scentofa Woman;1992
3253;WaynesWorld;Waynes World;1992
3254;WaynesWorld;Waynes World;1993
3255;LeagueofTheirOwnA;Leagueof Their Own A;1992
3256;PatriotGames;Patriot Games;1992
3257;BodyguardThe;Bodyguard The;1992
3258;DeathBecomesHer;Death Becomes Her;1992
3259;FarandAway;Farand Away;1992
3260;HowardsEnd;Howards End;1992
3261;Singles;Singles;1992
3262;TwinPeaksFireWalkwithMe;Twin Peaks Fire Walkwith Me;1992
3263;WhiteMenCantJump;White Men Cant Jump;1992
3264;BuffytheVampireSlayer;Buffythe Vampire Slayer;1992
3265;HardBoiledLashoushentan;Laatsausentaan;1992
3266;ManBitesDogCestarrivprsdechezvous;Cestarrivprsdechezvous;1992
3267;MariachiEl;Mariachi El;1992
3268;StopOrMyMomWillShoot;Stop Or My Mom Will Shoot;1992
3269;ForeverYoung;Forever Young;1992
3270;CuttingEdgeThe;Cutting Edge The;1992
3271;OfMiceandMen;Of Miceand Men;1992
3272;BadLieutenant;Bad Lieutenant;1992
3273;Scream;Scream;2000
3274;SingleWhiteFemale;Single White Female;1992
3275;BoondockSaintsThe;Boondock Saints The;1999
3276;GunShy;Gun Shy;2000
3277;BelovedFriendAmigoAmado;Amic Amat;1999
3278;Gendernauts;Gendernauts Eine Reisedurchdie Geschlechter;1999
3279;Knockout;Knockout;1999
3280;BabyThe;Baby The;1973
3281;BrandonTeenaStoryThe;Brandon Teena Story The;1998
3282;DifferentforGirls;Differentfor Girls;1996
3283;MinnieandMoskowitz;Minnieand Moskowitz;1971
3284;TheyMightBeGiants;They Might Be Giants;1971
3285;BeachThe;Beach The I;2000
3286;SnowDay;Snow Day;2000
3287;TiggerMovieThe;Tigger Movie The;2000
3288;CottonMary;Cotton Mary;1999
3289;NotOneLessYigedoubunengshao;Yigedoubunengshao;1999
3290;SoftToiletSeats;Soft Toilet Seats;1999
3291;Trois;Trois;2000
3292;BigComboThe;Big Combo The;1955
3293;ConceivingAda;Conceiving Ada;1997
3294;EatenAlive;Eaten Alive;1977
3295;RainingStones;Raining Stones;1993
3296;ToSirwithLove;To Sirwith Love;1967
3297;WithByrdattheSouthPole;With Byrdatthe South Pole;1930
3298;BoilerRoom;Boiler Room;2000
3299;HangingUp;Hanging Up;2000
3300;PitchBlack;Pitch Black;2000
3301;WholeNineYardsThe;Whole Nine Yards The;2000
3302;BeautifulPeople;Beautiful People;1999
3303;BlackTarHeroinTheDarkEndoftheStreet;Black Tar Heroin The Dark Endofthe Street;2000
3304;BlueCollar;Blue Collar;1978
3305;Bluebeard;Bluebeard;1944
3306;CircusThe;Circus The;1928
3307;CityLights;City Lights;1931
3308;FlamingoKidThe;Flamingo Kid The;1984
3309;DogsLifeA;Dogs Life A;1918
3310;KidThe;Kid The;1921
3311;ManfromLaramieThe;Manfrom Laramie The;1955
3312;McCullochsThe;Wild Mc Cullochs The;1975
3313;ClassReunion;Class Reunion;1982
3314;BigTreesThe;Big Trees The;1952
3315;HappyGoLovely;Happy Go Lovely;1951
3316;ReindeerGames;Reindeer Games;2000
3317;WonderBoys;Wonder Boys;2000
3318;Deterrence;Deterrence;1999
3319;JudyBerlin;Judy Berlin;1999
3320;MifuneMifunessidstesang;Mifunessidstesang;1999
3321;WaitingGameThe;Waiting Game The;1999
3322;Strikes;Strikes;2000
3323;ChainofFools;Chainof Fools;2000
3324;DrowningMona;Drowning Mona;2000
3325;NextBestThingThe;Next Best Thing The;2000
3326;WhatPlanetAreYouFrom;What Planet Are You From;2000
3327;BeyondtheMat;Beyondthe Mat;1999
3328;GhostDogTheWayoftheSamurai;Ghost Dog The Wayofthe Samurai;1999
3329;YearMyVoiceBrokeThe;Year My Voice Broke The;1987
3330;SplendorintheGrass;Splendorinthe Grass;1961
3331;MyTutor;My Tutor;1983
3332;LegendofLoboThe;Legendof Lobo The;1962
3333;KillingofSisterGeorgeThe;Killingof Sister George The;1968
3334;KeyLargo;Key Largo;1948
3335;JailBait;Jail Bait;1954
3336;ItHappenedHere;It Happened Here;1966
3337;IllNeverForgetWhatsisName;Ill Never Forget Whatsisname;1967
3338;ForAllMankind;For All Mankind;1989
3339;CrossofIron;Crossof Iron;1977
3340;BrideoftheMonster;Brideofthe Monster;1955
3341;BornYesterday;Born Yesterday;1950
3342;Birdy;Birdy;1984
3343;AndGodCreatedWoman;And God Created Woman;1988
3344;BloodFeast;Blood Feast;1963
3345;CharlietheLonesomeCougar;Charliethe Lonesome Cougar;1967
3346;ColorMeBloodRed;Color Me Blood Red;1965
3347;NeverCryWolf;Never Cry Wolf;1983
3348;NightVisitorThe;Night Visitor The;1971
3349;PerilsofPaulineThe;Perilsof Pauline The;1947
3350;RaisinintheSunA;Raisininthe Sun A;1961
3351;TwoThousandManiacs;Two Thousand Maniacs;1964
3352;BrownsRequiem;Browns Requiem;1998
3353;CloserYouGetThe;Closer You Get The;2000
3354;MissiontoMars;Missionto Mars;2000
3355;NinthGateThe;Ninth Gate The;1999
3356;CondoPainting;Condo Painting;2000
3357;EastWestEstouest;Est Ouest;1999
3358;DefendingYourLife;Defending Your Life;1991
3359;BreakingAway;Breaking Away;1979
3360;Hoosiers;Hoosiers;1986
3361;BullDurham;Bull Durham;1988
3362;DogDayAfternoon;Dog Day Afternoon;1975
3363;AmericanGraffiti;American Graffiti;1973
3364;AsphaltJungleThe;Asphalt Jungle The;1950
3365;SearchersThe;Searchers The;1956
3366;WhereEaglesDare;Where Eagles Dare;1968
3367;DevilsBrigadeThe;Devils Brigade The;1968
3368;BigCountryThe;Big Country The;1958
3369;AnyNumberCanWinMlodieensoussol;Mlodieensoussol;1963
3370;Betrayed;Betrayed;1988
3371;BoundforGlory;Boundfor Glory;1976
3372;BridgeatRemagenThe;Bridgeat Remagen The;1969
3373;BuckandthePreacher;Buckandthe Preacher;1972
3374;DaughtersoftheDust;Daughtersofthe Dust;1991
3375;DestinationMoon;Destination Moon;1950
3376;FantasticNightTheLaNuitFantastique;Nuitfantastique La;1942
3377;HangmenAlsoDie;Hangmen Also Die;1943
3378;OgreTheDerUnhold;Unhold Der;1996
3379;OntheBeach;Onthe Beach;1959
3380;Railroaded;Railroaded;1947
3381;SlavestotheUnderground;Slavestothe Underground;1997
3382;SongofFreedom;Songof Freedom;1936
3383;BigFella;Big Fella;1937
3384;TakingofPelhamOneTwoThreeThe;Takingof Pelham One Two Three The;1974
3385;Volunteers;Volunteers;1985
3386;JFK;J F K;1991
3387;WhosHarryCrumb;Whos Harry Crumb;1989
3388;HarryandtheHendersons;Harryandthe Hendersons;1987
3389;LetsGetHarry;Lets Get Harry;1986
3390;ShanghaiSurprise;Shanghai Surprise;1986
3391;WhosThatGirl;Whos That Girl;1987
3392;SheDevil;She Devil;1989
3393;DatewithanAngel;Datewithan Angel;1987
3394;BlindDate;Blind Date;1987
3395;Nadine;Nadine;1987
3396;MuppetMovieThe;Muppet Movie The;1979
3397;GreatMuppetCaperThe;Great Muppet Caper The;1981
3398;MuppetsTakeManhattanThe;Muppets Take Manhattan The;1984
3399;SesameStreetPresentsFollowThatBird;Sesame Street Presents Followthat Bird;1985
3400;WereBackADinosaursStory;Were Back A Dinosaurs Story;1993
3401;BabySecretoftheLostLegend;Baby Secretofthe Lost Legend;1985
3402;TurtleDiary;Turtle Diary;1985
3403;RaisetheTitanic;Raisethe Titanic;1980
3404;Titanic;Titanic;1953
3405;NighttoRememberA;Nightto Remember A;1958
3406;CaptainHoratioHornblower;Captain Horatio Hornblower R N;1951
3407;CarriersAreWaitingTheLesConvoyeursAttendent;Convoyeursattendent Les;1999
3408;ErinBrockovich;Erin Brockovich;2000
3409;FinalDestination;Final Destination;2000
3410;SoftFruit;Soft Fruit;1999
3411;Babymother;Babymother T V;1998
3412;BearThe;Bear The I;1999
3413;Impact;Impact;1949
3414;LoveIsaManySplendoredThing;Love Isa Many Splendored Thing;1955
3415;MirrorTheZerkalo;Zerkalo;1975
3416;TrialTheLeProcs;Procs Le;1962
3417;CrimsonPirateThe;Crimson Pirate The;1952
3418;ThelmaLouise;Thelma Louise;1991
3419;SomethingforEveryone;Somethingfor Everyone;1970
3420;AndJusticeforAll;And Justicefor All;1979
3421;AnimalHouse;Animal House;1978
3422;ShesGottaHaveIt;Shes Gotta Have It;1986
3423;SchoolDaze;School Daze;1988
3424;DotheRightThing;Dothe Right Thing;1989
3425;MoBetterBlues;Mo Better Blues;1990
3426;JungleFever;Jungle Fever;1991
3427;CoogansBluff;Coogans Bluff;1968
3428;ChampThe;Champ The;1979
3429;CreatureComforts;Creature Comforts;1989
3430;DeathWish;Death Wish;1974
3431;DeathWishII;Death Wish I I;1982
3432;DeathWish;Death Wish;1985
3433;DeathWishTheCrackdown;Death Wish The Crackdown;1987
3434;DeathWishVTheFaceofDeath;Death Wish V The Faceof Death;1994
3435;DoubleIndemnity;Double Indemnity;1944
3436;DyingYoung;Dying Young;1991
3437;CoolasIce;Coolas Ice;1991
3438;TeenageMutantNinjaTurtles;Teenage Mutant Ninja Turtles;1990
3439;TeenageMutantNinjaTurtlesIITheSecretoftheOoze;Teenage Mutant Ninja Turtles I I The Secretofthe Ooze;1991
3440;TeenageMutantNinjaTurtlesIII;Teenage Mutant Ninja Turtles I I I;1993
3441;RedDawn;Red Dawn;1984
3442;BandoftheHand;Bandofthe Hand;1986
3443;BornAmerican;Born American;1986
3444;Bloodsport;Bloodsport;1988
3445;EyesofLauraMars;Eyesof Laura Mars;1978
3446;FunnyBones;Funny Bones;1995
3447;GoodEarthThe;Good Earth The;1937
3448;GoodMorningVietnam;Good Morning Vietnam;1987
3449;GoodMotherThe;Good Mother The;1988
3450;GrumpyOldMen;Grumpy Old Men;1993
3451;GuessWhosComingtoDinner;Guess Whos Comingto Dinner;1967
3452;RomeoMustDie;Romeo Must Die;2000
3453;HereonEarth;Hereon Earth;2000
3454;WhateverItTakes;Whatever It Takes;2000
3455;BuddyBoy;Buddy Boy;1999
3456;ColorofParadiseTheRangeKhoda;Rangekhoda;1999
3457;WakingtheDead;Wakingthe Dead;2000
3458;BloodandSandSangreyArena;Sangreyarena;1989
3459;Gothic;Gothic;1986
3460;HillbillysinaHauntedHouse;Hillbillysina Haunted House;1967
3461;LordoftheFlies;Lordofthe Flies;1963
3462;ModernTimes;Modern Times;1936
3463;LastResort;Last Resort;1994
3464;SolarCrisis;Solar Crisis;1990
3465;ThatsLife;Thats Life;1986
3466;HeartandSouls;Heartand Souls;1993
3467;Hud;Hud;1963
3468;HustlerThe;Hustler The;1961
3469;InherittheWind;Inheritthe Wind;1960
3470;DersuUzala;Dersu Uzala;1975
3471;CloseEncountersoftheThirdKind;Close Encountersofthe Third Kind;1977
3472;HorrorHotelakaTheCityoftheDead;Cityofthe Dead The;1960
3473;JonahWhoWillBeintheYear;Jonasquiauraansenlan;1976
3474;Retroactive;Retroactive;1997
3475;PlaceintheSunA;Placeinthe Sun A;1951
3476;JacobsLadder;Jacobs Ladder;1990
3477;EmpireRecords;Empire Records;1995
3478;BambaLa;La Bamba;1987
3479;Ladyhawke;Ladyhawke;1985
3480;Lucas;Lucas;1986
3481;HighFidelity;High Fidelity;2000
3482;PriceofGlory;Priceof Glory;2000
3483;RoadtoElDoradoThe;Roadto El Dorado The;2000
3484;SkullsThe;Skulls The;2000
3485;AutopsyMacchieSolari;Macchiesolari;1975
3486;DevilGirlFromMars;Devil Girlfrom Mars;1954
3487;DoradoEl;El Dorado;1966
3488;HideousSunDemonThe;Hideous Sun Demon The;1959
3489;Hook;Hook;1991
3490;HorrorExpress;Horror Express;1973
3491;MyChauffeur;My Chauffeur;1986
3492;SonoftheSheikThe;Sonofthe Sheik The;1926
3493;TorsoCorpiPresentanoTraccediViolenzaCarnale;Corpipresentanotraccediviolenzacarnale I;1973
3494;TrueGrit;True Grit;1969
3495;RoadsideProphets;Roadside Prophets;1992
3496;MadameSousatzka;Madame Sousatzka;1988
3497;MaxDuganReturns;Max Dugan Returns;1983
3498;MidnightExpress;Midnight Express;1978
3499;Misery;Misery;1990
3500;MrSaturdayNight;Mr Saturday Night;1992
3501;MurphysRomance;Murphys Romance;1985
3502;MyLife;My Life I;1993
3503;SolarisSolyaris;Solyaris;1972
3504;Network;Network;1976
3505;NoWayOut;No Way Out;1987
3506;NorthDallasForty;North Dallas Forty;1979
3507;OddCoupleThe;Odd Couple The;1968
3508;OutlawJoseyWalesThe;Outlaw Josey Wales The;1976
3509;BlackandWhite;Blackand White I;1999
3510;Frequency;Frequency;2000
3511;ReadytoRumble;Readyto Rumble I;2000
3512;ReturntoMe;Returnto Me;2000
3513;RulesofEngagement;Rulesof Engagement;2000
3514;JoeGouldsSecret;Joe Goulds Secret;2000
3515;MeMyselfI;Me Myself I;1999
3516;BellBookandCandle;Bell Bookand Candle;1958
3517;BellsThe;Bells The;1926
3518;EndofViolenceThe;Endof Violence The;1997
3519;ForcefromNavarone;Forcefrom Navarone;1978
3520;HowtoStuffaWildBikini;Howto Stuffa Wild Bikini;1965
3521;MysteryTrain;Mystery Train;1989
3522;SaccoandVanzettiSaccoeVanzetti;Saccoe Vanzetti;1971
3523;Taffin;Taffin;1988
3524;Arthur;Arthur;1981
3525;BachelorParty;Bachelor Party;1984
3526;Parenthood;Parenthood;1989
3527;Predator;Predator;1987
3528;PrinceofTidesThe;Princeof Tides The;1991
3529;PostmanAlwaysRingsTwiceThe;Postman Always Rings Twice The;1981
3530;SmokingNoSmoking;Smoking No Smoking;1993
3531;AlltheVermeersinNewYork;Allthe Vermeersin New York;1990
3532;FreedomforUsnouslalibert;nouslalibert;1931
3533;ActorsRevengeAnYukinojoHenge;Yukinojohenge;1963
3534;Days;Days;2000
3535;AmericanPsycho;American Psycho;2000
3536;KeepingtheFaith;Keepingthe Faith;2000
3537;WheretheMoneyIs;Wherethe Money Is;2000
3538;EastisEast;East Is East;1999
3539;FilthandtheFuryThe;Filthandthe Fury The;2000
3540;PassionofMind;Passionof Mind;2000
3541;ThirdWorldCop;Third World Cop;1999
3542;ComingApart;Coming Apart;1969
3543;Diner;Diner;1982
3544;ShakestheClown;Shakesthe Clown;1992
3545;Cabaret;Cabaret;1972
3546;WhatEverHappenedtoBabyJane;What Ever Happenedto Baby Jane;1962
3547;PrickUpYourEars;Prick Up Your Ears;1987
3548;AuntieMame;Auntie Mame;1958
3549;GuysandDolls;Guysand Dolls;1955
3550;HungerThe;Hunger The;1983
3551;MarathonMan;Marathon Man;1976
3552;Caddyshack;Caddyshack;1980
3553;Gossip;Gossip I;2000
3554;LoveandBasketball;Love Basketball;2000
3555;U;U;2000
3556;VirginSuicidesThe;Virgin Suicides The;1999
3557;Jennifer;Jennifer Eight;1992
3558;LawTheLeLegge;Legge La;1959
3559;Limelight;Limelight;1952
3560;PhantomLoveAiNoBorei;Ainoborei;1978
3561;StacysKnights;Stacys Knights;1983
3562;Committed;Committed;2000
3563;CrowSalvationThe;Crow Salvation The;2000
3564;FlintstonesinVivaRockVegasThe;Flintstonesin Viva Rock Vegas The;2000
3565;WheretheHeartIs;Wherethe Heart Is;2000
3566;BigKahunaThe;Big Kahuna The;1999
3567;BossaNova;Bossa Nova;2000
3568;SmilingFishandGoatonFire;Goaton Fireand Smiling Fish;1999
3569;IdiotsTheIdioterne;Idioterne;1998
3570;LastSeptemberThe;Last September The;1999
3571;TimeCode;Timecode;2000
3572;Carnosaur;Carnosaur;1993
3573;Carnosaur;Carnosaur;1995
3574;CarnosaurPrimalSpecies;Carnosaur Primal Species;1996
3575;DefyingGravity;Defying Gravity;1997
3576;HiddenThe;Hidden The;1987
3577;TwoMoonJuction;Two Moon Junction;1988
3578;Gladiator;Gladiator;2000
3579;IDreamedofAfrica;I Dreamedof Africa;2000
3580;UpattheVilla;Upatthe Villa;2000
3581;HumanTraffic;Human Traffic;1999
3582;JailsHospitalsHipHop;Jails Hospitals Hip Hop;2000
3583;BlackTightsLesCollantsNoirs;ou Les Collantsnoirs;1960
3584;Breathless;Breathless;1983
3585;GreatLocomotiveChaseThe;Great Locomotive Chase The;1956
3586;IdolmakerThe;Idolmaker The;1980
3587;Inferno;Inferno;1980
3588;KingofMarvinGardensThe;Kingof Marvin Gardens The;1972
3589;KillBabyKillOperazionePaura;Operazionepaura;1966
3590;LordsofFlatbushThe;Lordsof Flatbush The;1974
3591;MrMom;Mr Mom;1983
3592;TimeMastersLesMatresduTemps;Matresdutemps Les;1982
3593;BattlefieldEarth;Battlefield Earth A Sagaofthe Year;2000
3594;CenterStage;Center Stage;2000
3595;HeldUp;Held Up;1999
3596;Screwed;Screwed;2000
3597;Whipped;Whipped;2000
3598;Hamlet;Hamlet;2000
